id,host_response_rate,review_scores_rating
1040456402391267724,100%,5.0
1040464018991560839,0%,
1040485684000683209,0%,
1040498257251274680,0%,4.0
1040514155246549686,0%,
1040531118273230601,0%,
1040561062391351742,100%,4.7
1040598331041794278,68%,
1040606358260877815,68%,
1040622361812813304,10%,5.0
1040722532638037659,100%,5.0
1040846876293974286,100%,4.0
1040903648050870910,99%,
1040911386042931966,100%,4.91
1040920079025643619,98%,
1040927447699138005,100%,5.0
1040936572084409341,100%,4.8
1040979950351299015,100%,4.5
1040981739203494152,100%,4.71
1040984542096178253,100%,4.17
1040988939812802247,100%,4.8
1041013087174370786,100%,
1041027473860679138,100%,5.0
1041053876420877150,100%,4.82
1041055837271763010,100%,5.0
1041062359611970914,100%,4.77
1041085792939077030,100%,5.0
1041090002898960780,100%,4.0
1041135538641674239,100%,4.95
1041169958103203958,100%,
1041180808278420611,100%,5.0
1041263149929303462,100%,4.78
1041293760323135237,100%,4.83
1041392171242215671,90%,
1041402789030236572,90%,4.0
1041670771430339347,100%,5.0
1041675049590545664,100%,4.78
1041683873940947426,100%,4.84
1041688768372030241,100%,4.78
1041690847842930188,100%,4.85
1041700416839743241,100%,4.88
1041702655610948597,100%,
1041707118044614610,100%,4.69
1041708474983342513,100%,4.8
1041711499772551550,100%,4.89
1041712235126317439,100%,4.88
1041713735884167166,100%,4.84
1041714688201560997,100%,4.85
1041715411835361075,100%,4.7
1041717406354662874,100%,4.85
1041718115673885932,100%,4.96
1041720353672110522,100%,4.78
1041721870914980364,100%,4.88
1041722536133965441,100%,
1041731591943747341,100%,4.25
1041754601683825208,100%,
1041766468084416030,100%,
1041805972175109391,99%,4.57
1041823317765093082,100%,5.0
1041830650479811117,99%,4.8
1041840595654831161,99%,4.62
1041880136791970846,100%,
1041886613502938786,100%,
1041891814517831246,100%,
1041896919464827847,100%,
1041946834819381009,100%,5.0
1041949819587861093,0%,
1042057729643745785,100%,4.33
1042255757507071372,100%,
1042364743674313982,100%,4.82
1042377516354367507,68%,
1042379356558286161,100%,4.0
1042385157980550957,100%,4.67
1042390573301230049,,
1042423162987188031,100%,4.88
1042443918097031236,100%,5.0
1042485020130127703,100%,
1042491809127228300,100%,5.0
1042553033204206216,100%,5.0
1042574931645889378,100%,4.74
1042674000464419799,100%,5.0
1042678630300919310,0%,
1042680203014827464,100%,5.0
1042724045005606828,90%,5.0
1042738488426508103,100%,4.67
1042781965088682033,83%,5.0
1043023698783364119,100%,4.6
1043046230682939178,100%,4.76
1043055024029793264,100%,5.0
1043076453971839034,100%,4.81
1043088529267576345,100%,4.8
1043098752391107192,100%,5.0
1043331740922002427,100%,5.0
1043342888413130863,100%,4.93
1043363180215466861,90%,4.5
1043368496323303334,100%,4.78
1043436136001204977,100%,5.0
1043457481358339367,100%,3.6
1043792015977824726,100%,
1043794703020680395,100%,
1043809817421060798,100%,5.0
1043860636927314139,100%,4.0
1043864313486428380,100%,4.82
1043885121747112943,100%,4.67
1043894826298036819,98%,3.0
1043896119431808146,100%,5.0
1043915479883119571,,
1043946237857101425,100%,5.0
1044095005278056879,100%,
1044100396315993905,68%,
1044134118271117257,100%,4.8
1044247829666057030,100%,5.0
1044514102645983693,100%,4.93
1044519601156203458,100%,4.78
1044529252878843089,100%,4.53
1044548027592091064,50%,
1044552879748703131,100%,4.83
1044586531853355247,100%,
1044606890707614386,100%,4.81
1044609361115800285,100%,4.93
1044610274070303882,100%,4.86
1044618060571333276,100%,4.91
1044628732857365503,10%,3.0
1044634537352024171,100%,4.95
1044637249109125658,100%,4.76
1044640013539078499,100%,4.85
1044640671184518165,100%,
1044641625642331400,100%,4.83
1044642689514688619,100%,4.71
1044643591465881631,100%,5.0
1044643703754398996,100%,4.88
1044644627100503903,100%,4.89
1044650769439273474,100%,4.92
1044651658562618199,100%,4.83
1044654969605830652,100%,5.0
1044659282815565615,100%,
1044675130503872356,100%,4.86
1044677899059716940,100%,4.73
1044682351972365410,100%,4.8
1044685238969821512,100%,
1044686082405868664,100%,4.96
1044686709170909798,100%,4.74
1044687341544548371,100%,4.86
1044693558439956727,100%,4.83
1044694272879431045,100%,4.65
1044694907756602727,100%,4.81
1044695787717683078,100%,4.9
1044702687090322164,100%,4.87
1044703253989017359,100%,4.88
1044713668049085474,100%,
1044770958894300935,100%,5.0
1044795276670739501,100%,5.0
1044803164011521968,100%,
1044814890804571973,100%,
1044875514012173775,0%,
1044881885140853836,0%,
1044894965498719698,0%,
1044895423966907392,100%,
1044897604518489000,100%,4.88
1044966782497357035,100%,
1045091385031057806,90%,
1045249984356208188,100%,5.0
1045317334780245183,100%,5.0
1045362043821135140,100%,4.75
1045365761040362652,94%,5.0
1045386144446160835,100%,4.86
1045407348113845140,100%,4.82
1045540186099896849,93%,5.0
1045543459210114439,93%,
1045552695071413538,93%,4.47
1045570135205168198,100%,5.0
1045592502858661793,100%,4.5
1045595184577438204,100%,4.92
1045671942361499520,100%,5.0
1045697848975609824,97%,4.8
1045957831844362482,100%,5.0
1045974572267167309,100%,5.0
1045978285107426913,99%,5.0
1046025806870615405,100%,5.0
1046029215136568006,100%,4.96
1046043878218671320,100%,4.0
1046047352211003906,,5.0
1046074925126230510,100%,
1046095540980511317,20%,
1046101313310227001,20%,
1046134091243995037,100%,
1046149127173385505,100%,
1046234751264402735,100%,
1046372080494120622,100%,5.0
1046657507907701846,100%,4.77
1046700932831292161,100%,5.0
1046762220805027657,100%,4.92
1046792727216356002,100%,4.96
1046801994366782935,100%,4.88
1046808083071831336,100%,4.97
1046810339805665937,10%,
1046812243620786349,100%,
1046816740435741532,100%,5.0
1046846666289601292,100%,5.0
1046849891169223257,100%,5.0
1046849899684249201,100%,5.0
1046854528617239614,,
1046856590285910183,93%,5.0
1046865197126831260,93%,
1046894986179328932,,
1046897891717279022,100%,4.96
1046915533861786926,100%,4.96
1046930326084517805,100%,4.75
1046945630571975531,100%,5.0
1046960455104327736,100%,5.0
1046997355173804799,97%,3.6
1047038992823805944,100%,4.94
1047040670074813210,100%,4.81
1047296792238671681,,
1047346662497501675,100%,5.0
1047449844202689683,0%,
1047546706502379246,100%,5.0
1047548066822769535,100%,4.33
1047552738249956747,100%,
1047557495723968087,100%,4.56
1047561595254411224,100%,4.71
1047572239621789638,100%,
1047584226155933569,100%,5.0
1047588866474589600,100%,4.8
1047590580134242521,100%,4.56
1047672908276857266,100%,4.79
1047680919460866827,100%,4.82
1047687863667788387,90%,5.0
1047692268994210231,100%,5.0
1047703735825144039,100%,4.6
1047777828416708550,100%,4.9
1047805531056500441,,
1047813805449176167,100%,5.0
1047822525299961247,100%,4.4
1048079933010463249,,5.0
1048105250592174394,100%,5.0
1048172223557709057,100%,5.0
1048198955232953439,100%,
1048235962930565679,93%,5.0
1048265672165388089,,5.0
1048270141928354237,100%,
1048270294270828082,100%,
1048298109621431527,100%,5.0
1048330434045564216,100%,5.0
1048440015240895247,100%,5.0
1048451189100919718,100%,5.0
1048468887912757620,,4.67
1048499488509803349,90%,
1048511362604292601,100%,4.75
1048529465849385135,100%,4.89
1048529574352847581,,
1048539196752105649,99%,4.5
1048934291282839000,94%,4.8
1048949688600135495,100%,
1048976344591757003,100%,5.0
1048993996902289261,100%,5.0
1049003112330167430,100%,5.0
1049017964588878586,,
1049023709950874556,86%,
1049041536608602169,100%,
1049042349916640851,100%,4.67
1049051547794768880,100%,1.0
1049052994176579273,100%,4.94
1049054336626501938,100%,4.79
1049121147301980657,100%,4.73
1049133576116186499,10%,
1049138929923954364,10%,4.6
1049203870133060278,97%,4.5
1049216852512710682,97%,5.0
1049239471383392165,100%,4.95
1049458215676711472,,
1049504286532039468,100%,5.0
1049623076273009324,100%,5.0
1049653464803779229,100%,
1049681480078278284,91%,4.82
1049725486508473231,100%,5.0
1049763800845960447,100%,
1049774221180660952,100%,
1049783061295122380,100%,
1049783438702282590,100%,
1049787788033307690,100%,4.5
1049941369668011793,100%,4.81
1049990802490061221,100%,5.0
1050343546770375470,100%,5.0
1050345618358446762,100%,5.0
1050396626150483829,100%,5.0
1050421390267664626,100%,5.0
1050425266695265758,100%,5.0
1050429996848062680,100%,5.0
1050432828653301181,100%,5.0
1050450533873509690,100%,5.0
1050463721663781219,100%,
1050512763696377897,94%,
1050513548503533356,100%,5.0
1050567584354339963,94%,
1050600208404448383,100%,5.0
1050605084832212016,100%,5.0
1050621362988308345,94%,4.5
1050692399770779809,100%,
1050785756941384830,100%,5.0
1050983162917755171,100%,4.67
1050993925300612281,100%,4.63
1051010101907984220,,
1051057065902384938,100%,
1051063666230098151,100%,5.0
1051077048145630237,100%,4.92
1051079551924763066,94%,5.0
1051087605009747047,100%,5.0
1051116725498683227,100%,4.6
1051147431010673296,,
1051151528637823509,100%,4.94
1051152734044461107,94%,4.75
1051153095347511603,,4.0
1051180801547787083,,
1051230521802362514,100%,5.0
1051242543191159183,100%,5.0
1051301564701852964,100%,5.0
1051322207268135468,100%,
1051332224444412492,100%,4.67
1051349344567589630,94%,
1051353026396085926,94%,5.0
1051356255167367214,,
1051381993454825531,100%,4.74
1051412758130320742,100%,5.0
1051415929225471335,10%,
1051461256869943983,100%,4.89
1051489564088951747,100%,4.5
1051531421231966318,100%,4.85
1051683620643776120,100%,4.92
1051766395305501390,100%,
1051788205929207885,,4.67
1051812293415968283,100%,4.88
1051877309002531697,100%,
1051884965428687776,100%,4.82
1051894434767370830,0%,
1051903120365256847,99%,4.5
1051925401308978640,100%,4.54
1051926115043682999,100%,4.77
1051937274906367116,100%,4.75
1051986902743918822,100%,5.0
1052023241380824145,100%,5.0
1052064985242259373,100%,5.0
1052066222280940998,100%,
1052076380311660260,100%,
1052123058375305117,100%,4.63
1052410629533735743,100%,4.88
1052475943170606087,100%,4.5
1052485609971895169,100%,4.91
1052505359812183822,100%,5.0
1052549286014170254,100%,5.0
1052595193040631626,90%,4.67
1052607645546104985,90%,4.82
1052702383766124150,100%,4.67
1052714856261719855,100%,4.86
1052802770719977271,100%,
1052805048005152883,100%,
1052834105931413878,100%,5.0
1052855352764889123,100%,5.0
1052865511357381383,100%,5.0
1052876441797509036,100%,5.0
1052887735991940609,100%,4.67
1052894726446924318,,
1052917113179309539,,
1052967552611085089,100%,4.94
1053036646898521197,100%,4.84
1053148957082096098,100%,
1053193259595626065,100%,5.0
1053252247215187380,94%,
1053258994501181640,100%,
1053306722105032017,98%,
1053322111515374591,100%,4.8
1053325532374698323,100%,4.8
1053328791564069658,100%,
1053337113317805159,100%,
1053338936398835892,100%,4.79
1053343547376816751,98%,5.0
1053346441719995438,100%,
1053353984827735729,98%,4.14
1053364952571456284,100%,5.0
1053373394918612569,100%,4.5
1053373426437326120,98%,5.0
1053374055972163403,100%,4.75
1053376144086919292,100%,5.0
1053388122098360933,100%,5.0
1053398589433853773,100%,5.0
1053434012045256441,100%,5.0
1053439254002997485,100%,4.67
1053443888646166997,100%,5.0
1053451156041527001,100%,5.0
1053519652474325879,100%,4.89
1053574060034440014,100%,5.0
1053584060635211891,100%,5.0
1053924280739390739,20%,
1053947649534744521,100%,4.7
1053973394472195563,,5.0
1053987610406492388,100%,4.6
1054006643516921327,100%,5.0
1054006695509614370,100%,5.0
1054031085474552301,100%,
1054062610756760662,100%,5.0
1054067596933302385,100%,4.88
1054068049467990961,100%,5.0
1054071760703615928,100%,
1054074163043062706,100%,
1054079448064965452,100%,5.0
1054103052086223861,99%,
1054104844236211649,100%,4.8
1054104970770224933,100%,5.0
1054112748683693516,100%,
1054114592616629153,99%,
1054119841956965988,99%,4.75
1054134020366920870,93%,
1054139236489064971,0%,
1054140369837454667,93%,4.0
1054148450420977408,93%,
1054156244673019206,100%,4.44
1054159202804762754,100%,3.0
1054165042178268742,100%,5.0
1054192041127192710,100%,4.95
1054206954347746614,100%,3.5
1054238834051804697,100%,4.6
1054260241412657497,100%,
1054273654846305952,100%,5.0
1054332396603480477,90%,
1054358290272371235,100%,4.17
1054675521219569906,94%,4.5
1054685715989275370,100%,4.91
1054762459899283761,100%,
1054768910312065259,90%,4.86
1054793786658216928,100%,4.72
1054804256724156678,100%,
1054825191652243966,100%,4.5
1054846684808267135,100%,5.0
1054856435346808195,100%,5.0
1054877791138740407,100%,4.83
1054878762867492514,100%,5.0
1054925200480759092,100%,5.0
1054952206218497528,100%,5.0
1054987753300555177,100%,
1055008653771732535,100%,5.0
1055013190191359752,100%,5.0
1055015449598105377,100%,5.0
1055023074161000323,100%,5.0
1055357012702886863,,
1055385581003173240,100%,5.0
1055407349101859886,100%,
1055415925323172906,100%,4.93
1055457267600614397,100%,5.0
1055466474990598299,100%,5.0
1055472188182495594,100%,
1055476887244585147,100%,5.0
1055518386069453333,100%,
1055521107131918693,100%,
1055532758198389897,100%,4.91
1055542933890317453,100%,4.5
1055564170195920132,100%,4.77
1055629965978594866,100%,5.0
1055664207985834976,100%,5.0
1055669129067016155,100%,
1055683488560407496,,5.0
1055713487865107756,68%,3.0
1055762003945762525,100%,4.89
1055770945065222469,100%,
1056120854454756695,100%,5.0
1056136993939240532,100%,4.53
1056177045113319732,99%,4.0
1056185155607227909,100%,4.0
1056195897324085105,100%,5.0
1056215310172448102,100%,
1056219136951499166,99%,4.48
1056220829992327968,100%,4.33
1056221079675608135,100%,
1056221399351716266,100%,5.0
1056240972687078012,98%,5.0
1056241435041187588,100%,5.0
1056247295272129350,100%,5.0
1056247401427282806,99%,5.0
1056253929020611861,100%,5.0
1056269461364407852,80%,4.0
1056271138666851548,80%,4.5
1056274656117291647,80%,5.0
1056284299664663004,93%,
1056288805709304119,99%,5.0
1056293662260126358,100%,
1056309362210293167,100%,
1056317175111054520,100%,5.0
1056338322371725554,100%,5.0
1056343857630555362,100%,5.0
1056383685783040928,0%,
1056421838172331916,10%,
1056428197806249456,10%,4.0
1056448662698322701,,
1056451038909322692,,
1056498271356018794,100%,4.0
1056524878098746848,100%,4.5
1056608355809337216,97%,5.0
1056613866891693300,97%,4.5
1056669828964022001,100%,
1056757269033152892,100%,5.0
1056838340679628332,100%,
1056853989150811243,98%,5.0
1056861903123825561,,5.0
1056878006498844499,70%,
1056884974301507090,70%,
1056887049095198550,70%,
1056892578394192126,70%,
1056894988916956807,70%,
1056902040803376926,70%,
1056937408403067781,100%,4.57
1056944319381240383,10%,5.0
1056945084278112598,100%,
1056952813487268831,99%,
1056957102097619097,100%,5.0
1056957295425571127,100%,4.86
1056959394814566920,90%,4.75
1056969463568660650,20%,
1056976918513790854,100%,5.0
1056979608111957807,93%,
1056993375453474317,100%,4.46
1056996636503202830,,
1057000127628005729,100%,5.0
1057000924404887436,,
1057007958387225118,100%,
1057008906514083341,100%,5.0
1057057057603902731,90%,4.8
1057064043397032601,40%,
1057080357833342311,100%,5.0
1057166409797815847,100%,4.97
1057169037651108367,100%,5.0
1057172267682068228,100%,4.0
1057211562757506117,100%,4.64
1057241718584687118,100%,
1057254617349538458,100%,5.0
1057265452424145140,0%,
1057576365554460079,80%,5.0
1057622327126876312,100%,4.6
1057646432507222320,100%,5.0
1057651578234170332,100%,
1057656335912251697,100%,4.75
1057658211515256831,10%,
1057660036418593147,100%,4.6
1057676029223014454,10%,1.0
1057679553072173587,100%,
1057679976824451609,10%,
1057686065470477655,100%,5.0
1057687773978909957,100%,4.97
1057688550086381017,100%,4.84
1057689055910299850,100%,5.0
1057712637848750521,100%,4.88
1057718433346616761,100%,4.73
1057723685817220311,100%,5.0
1057725345909336732,100%,4.86
1057734882767687043,89%,
1057753210883236301,100%,4.86
1057756118924770984,0%,
1057804875105774914,100%,5.0
1057827493158616052,100%,5.0
1057837219047407048,100%,5.0
1057852659478835568,100%,
1057864003295108849,,
1057868165813492056,100%,
1057921178267928687,100%,5.0
1057958164051774701,,
1058070848255286921,0%,
1058177775058020349,100%,4.83
1058211113080698305,100%,4.78
1058312010043349147,100%,
1058353363971625304,100%,
1058376846807561065,80%,
1058380781085651096,100%,4.88
1058473744194600107,100%,
1058658784868490346,100%,5.0
1059012120588087913,70%,
1059016825115176137,70%,
1059018570250341469,100%,5.0
1059030521822402682,100%,4.75
1059032185422759480,100%,5.0
1059131615960931242,60%,4.75
1059150540011137741,60%,5.0
1059155915160242090,60%,
1059175816542911430,60%,
1059178551887689553,60%,4.0
1059181310017774440,60%,
1059200970755129273,100%,5.0
1059276482078923543,100%,5.0
1059279937076264596,100%,5.0
1059295479806085708,100%,4.67
1059319728370507218,100%,4.9
1059350478426216617,100%,5.0
1059387323375787485,100%,4.75
1059425154250272365,89%,4.5
1059466909632843642,100%,5.0
1059468511241690714,100%,4.63
1059733153476158588,97%,4.23
1059743799035189530,97%,4.61
1059755945730150356,100%,5.0
1059759389843947301,100%,5.0
1059801793250927953,99%,5.0
1059891046386684704,100%,5.0
1059917879122471490,100%,4.8
1060017720578792276,100%,
1060030457175095402,100%,5.0
1060043802536994737,100%,4.4
1060050714894719873,100%,5.0
1060056168773485006,100%,5.0
1060064921475157150,100%,4.78
1060085638293273396,100%,5.0
1060133602181543716,100%,4.6
